session_id,x_m,y_m,zone_id,zone_name,n_visible,rssi_A1,rssi_A2,rssi_A3,rssi_A4
0,8.784968610610315,3.370933403374188,2,Z0_2,3,-82.93792886225496,-69.86214242405379,-105.0,-72.87865821240179
0,8.897692731307119,3.0676843375993923,2,Z0_2,3,-81.63959801294274,-68.22572099376386,-82.67967372625053,-105.0
0,8.504859949090807,3.0324709825505693,2,Z0_2,3,-76.99873692954122,-105.0,-78.19671805348158,-72.46701749822357
0,8.566457891348357,2.7953682118226584,2,Z0_2,4,-78.93914795295574,-72.0937379543848,-82.09467031727156,-72.15046735857689
0,8.589674023655029,2.4570367927367314,2,Z0_2,4,-77.88174057757828,-66.2793013558018,-79.15703236589239,-72.6096141085763
0,8.557706902019298,2.059999527307452,2,Z0_2,4,-80.33427631178274,-69.18145348300271,-75.5392306937925,-77.90413440833272
0,8.628829559998584,2.4893342508274445,2,Z0_2,4,-79.63893835108736,-70.22487680006383,-77.27238521791305,-75.13283855737319
0,8.64307213360564,2.9083827862342213,2,Z0_2,4,-80.00257014556293,-69.12450654855716,-77.75894874746824,-74.75863049118406
0,8.691769381684198,2.511442552213949,2,Z0_2,4,-78.6360854096233,-67.25448958186882,-78.55304188055946,-72.47111514757054
0,8.547058134441889,2.7291725909785085,2,Z0_2,3,-105.0,-68.30103876689425,-82.35470973908026,-75.36767407761135
0,8.45205592895083,3.0452692833884525,2,Z0_2,4,-76.01609451120974,-75.49407307247824,-78.07219925100856,-73.0820019131457
0,8.125323550086302,3.0474544979407967,2,Z0_2,4,-73.33537769528758,-71.76716804635379,-82.1138270245858,-73.6218269303033
0,8.006447244654016,3.3334793446658217,2,Z0_2,3,-80.88319388278936,-105.0,-82.88731204729945,-71.94828440701423
0,8.440259901443454,3.533152433835,2,Z0_2,4,-69.95730097939013,-69.99879120959878,-82.08220723775155,-79.35340456916992
0,8.196857924522218,3.5488572905795346,2,Z0_2,4,-78.89755692834876,-74.83375646842825,-83.86996880210394,-74.71451172845639
0,8.645131875624525,3.4989277307256192,2,Z0_2,3,-82.47423795938778,-73.68201984426166,-81.51966664126572,-105.0
0,8.267604253247729,3.8734340920723302,2,Z0_2,3,-74.7264691550078,-71.50362355590153,-79.99460222116161,-105.0
0,8.432697046470853,3.69580066415066,2,Z0_2,3,-79.29417993203656,-72.70840104182045,-105.0,-75.9969511639756
0,8.766352756618401,3.7295581190305533,2,Z0_2,4,-74.9187357268133,-70.77114178671117,-77.43283450636918,-78.30083695112151
0,8.426486427769603,2.952729026742753,2,Z0_2,3,-74.85904544039333,-72.39118248212506,-105.0,-80.4215741250896
0,8.023542485032996,2.865042948925994,2,Z0_2,4,-78.23253290938155,-76.27675545216103,-83.4470000389512,-68.16908926365355
0,7.986717589354193,2.549198504020045,1,Z0_1,4,-72.61720499917178,-73.61988493509583,-79.93705987500167,-72.73612835241552
0,8.312900214956725,2.522559755019149,2,Z0_2,3,-77.5161837945193,-71.44035947313961,-78.11623351734144,-105.0
0,8.344549641124056,2.1628310951778005,2,Z0_2,4,-71.89000375601108,-64.44905027564528,-78.6149440175825,-77.60857221866605
0,8.37082456363877,1.8608454355169615,2,Z0_2,4,-83.38383331086449,-65.9402193726953,-78.61471307393353,-79.08154490328829
0,8.345626825818082,2.2261016867272083,2,Z0_2,4,-73.76943687032752,-76.95105626871671,-80.44630960371401,-74.69257762449861
0,8.912270515127457,1.897108998852374,2,Z0_2,4,-77.5066676057985,-64.3583464842142,-81.31382985659657,-75.11167510958221
0,8.54320540937694,2.014233708199106,2,Z0_2,3,-76.13921786700173,-105.0,-77.84549787039407,-80.10469074162206
0,8.123312366519066,1.912861971555066,2,Z0_2,4,-77.73847569588901,-73.20367393754618,-81.74121889766279,-74.93187157004681
0,8.130515723842324,1.6042510000923356,2,Z0_2,4,-72.95421506858325,-75.46867520342863,-81.70481303711102,-74.52222793089892
0,8.211892092838944,1.3610981556912394,2,Z0_2,3,-77.1904102698483,-68.1730758420056,-79.34514481694859,-105.0
0,8.106038484641104,0.9985972526592817,2,Z0_2,3,-73.29143975751327,-71.38360634101342,-105.0,-76.51341691713505
0,8.161450134773514,0.8813625626938902,2,Z0_2,4,-78.42681732469461,-74.98702823217451,-75.61569412034632,-78.61070804620158
0,8.365146484267497,0.5279622422289333,2,Z0_2,3,-77.40993934446763,-66.81736583968308,-105.0,-78.11436138119863
0,8.688562605075958,0.5162080254961202,2,Z0_2,3,-76.01891383520775,-73.18941474310186,-84.94420955920748,-105.0
0,9.147484354747037,0.6489766387228894,2,Z0_2,4,-79.25879087412072,-60.9985204727699,-81.03418966970703,-79.56484329044613
0,9.227842856684898,0.47105362183948774,2,Z0_2,3,-105.0,-63.69625901319431,-84.59102514768763,-75.84205679801187
0,9.120867615555929,0.0556252941707322,2,Z0_2,3,-105.0,-66.67060002575877,-80.64720445657247,-76.76775405479229
0,9.437718798346204,0.1670845386284699,2,Z0_2,4,-78.27314533944606,-64.85121897938623,-80.73966902004997,-71.75172385286785
0,9.47102583560803,0.5144982538330842,2,Z0_2,4,-78.48853408628202,-66.01582394204225,-86.3871073610929,-83.34010863190132
0,9.23162517259876,0.4182891421989215,2,Z0_2,4,-78.12135541238368,-66.15871072085481,-82.35502462960903,-76.78046147490535
0,9.491392545258343,0.7905971164614489,2,Z0_2,4,-75.1407970534256,-62.74528428677822,-79.74158466787108,-76.89142469380593
0,9.557951068889686,1.24912581690604,2,Z0_2,4,-78.41658796281588,-63.496798525662605,-79.93046710981184,-76.93147761878384
0,9.694337291871078,1.6886443151032084,2,Z0_2,3,-105.0,-67.22830942664483,-90.07184945546862,-76.86530621572682
0,9.538241456571633,1.308911978833445,2,Z0_2,3,-79.19792230636779,-63.09429044229721,-78.87384228769565,-105.0
0,9.449471891000178,1.0924904124654682,2,Z0_2,4,-79.96485478259041,-58.99605633831179,-82.61912450383755,-71.92401991000588
0,9.355359681407682,1.3976339916626328,2,Z0_2,4,-77.9370388793244,-68.72223623719071,-79.14450402246854,-77.47539967955943
0,9.380126271518577,1.0297113291176574,2,Z0_2,4,-80.07170513501607,-64.08774706624604,-80.66237626988399,-79.4368437023262
0,9.409768071599443,0.8832186593907642,2,Z0_2,4,-79.607452041911,-64.37907413712063,-83.63439799115181,-79.71273734142221
0,9.793197584449214,0.8883328652459803,2,Z0_2,3,-105.0,-58.13617097385353,-79.43582652461133,-76.95718309314667
0,9.436399558850773,0.9145364464534185,2,Z0_2,3,-82.07503167894646,-62.715487880845494,-105.0,-72.55131353982719
0,9.239151551916871,0.2921472294928058,2,Z0_2,3,-83.0277541994439,-105.0,-83.14050599291497,-75.0653823728893
0,9.176392798273179,0.5784857011825821,2,Z0_2,4,-77.46564308852703,-62.7003587126478,-80.02730922831034,-82.19533787959939
0,9.571025013027485,0.49782581075184484,2,Z0_2,4,-83.39099575203714,-60.825376233688985,-80.97341519425355,-78.95455340251121
0,9.268138642367479,0.4444805760353724,2,Z0_2,4,-80.4394024681939,-60.62721401713087,-84.6347907423264,-84.52599476609016
0,9.237090244747884,0.7658582810513055,2,Z0_2,3,-79.72065409148667,-67.84076155277043,-105.0,-75.27907672323492
0,9.222889923307132,0.47738395774816167,2,Z0_2,4,-84.34181159638926,-64.39680074139241,-82.63367407401894,-71.71587915284701
0,8.904829949686256,0.3904792329616834,2,Z0_2,3,-78.24976656043866,-62.81737744747376,-82.25748965337614,-105.0
